2.180000000000000000e+02,3.180000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,9.200000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000000000000000e+02
